"KEYWORDS_PERFORMANCE_REPORT (Apr 1, 2022-Apr 30, 2022)"
Keyword,Keyword ID,Impressions,Clicks,Cost,Conversions,CTR,Day,First page CPC,First position CPC
custom printed wax paper,26500576674,1,0,0,0.00,0.00%,2022-04-24,0, --
mug printing,12187430,16,0,0,0.00,0.00%,2022-04-24,0, --
custom printed lunch bags,299278316588,1,0,0,0.00,0.00%,2022-04-24,0, --
takeout box,302055261337,2,0,0,0.00,0.00%,2022-04-24,0, --
custom mailer boxes,296653021330,1,0,0,0.00,0.00%,2022-04-24,0, --
imprinted mugs,10973091,9,0,0,0.00,0.00%,2022-04-25,0, --
personalized coffee cups,31901060,3,0,0,0.00,0.00%,2022-04-25,0, --
custom mugs cheap,296600967963,2,0,0,0.00,0.00%,2022-04-25,0, --
custom coffee cups with logo,298292940217,1,0,0,0.00,0.00%,2022-04-25,0, --
printed labels,19311201,3,0,0,0.00,0.00%,2022-04-25,0, --
personalised greaseproof paper,300821878787,2,0,0,0.00,0.00%,2022-04-26,0, --
cups printed,43545360,1,0,0,0.00,0.00%,2022-04-26,0, --
take out packaging,297414919086,1,0,0,0.00,0.00%,2022-04-26,0, --
custom food containers,1227438514,13,0,0,0.00,0.00%,2022-04-26,0, --
eco friendly disposable food containers,296639494240,4,0,0,0.00,0.00%,2022-04-26,0, --
takeout box,302055261337,5,1,870000,1.00,20.00%,2022-04-26,0, --
stickers & labels,296683494605,12,1,1170000,1.00,8.33%,2022-04-26,0, --
custom packaging boxes,827037725,1,0,0,0.00,0.00%,2022-04-26,0, --
bubble mailers,10220801,1,0,0,0.00,0.00%,2022-04-26,0, --
custom sandwich wrap paper,314704091198,6,1,820000,1.00,16.67%,2022-04-27,0, --
custom printed mugs,10034156,3,0,0,0.00,0.00%,2022-04-27,0, --
custom mailer boxes,296653021330,2,0,0,0.00,0.00%,2022-04-27,0, --
biodegradable mailing bags,6299271341,1,0,0,0.00,0.00%,2022-04-27,0, --
custom packaging plastic bags,447288118765,1,1,1060000,1.00,100.00%,2022-04-27,0, --
custom printed mugs,10034156,2,0,0,0.00,0.00%,2022-04-28,0, --
mug printing,12187430,3,0,0,0.00,0.00%,2022-04-28,0, --
promotional lunch boxes,301521619652,4,0,0,0.00,0.00%,2022-04-28,0, --
create your own label,298365297581,19,0,0,0.00,0.00%,2022-04-28,0, --
mug printing,12187430,4,0,0,0.00,0.00%,2022-04-29,0, --
custom coffee cups with logo,298292940217,1,0,0,0.00,0.00%,2022-04-29,0, --
print your label,430209791984,5,0,0,0.00,0.00%,2022-04-29,0, --
eco poly bags,311909154875,2,0,0,0.00,0.00%,2022-04-29,0, --
biodegradable package,333860712404,1,0,0,0.00,0.00%,2022-04-29,0, --
personalized mugs,11356761,7,0,0,0.00,0.00%,2022-04-30,0, --
printed labels,19311201,7,0,0,0.00,0.00%,2022-04-30,0, --
bulk clear plastic bags,1183586291,2,0,0,0.00,0.00%,2022-04-30,0, --
custom carton packaging,295569166926,0,1,850000,1.00,0.00%,2022-04-30,0, --
bubble wrap envelopes,297278972605,1,0,0,0.00,0.00%,2022-04-30,0, --
personalised greaseproof paper,300821878787,2,0,0,0.00,0.00%,2022-04-01,0, --
buy plastic cups in bulk,12489367281,10,0,0,0.00,0.00%,2022-04-01,0, --
custom mugs cheap,296600967963,7,0,0,0.00,0.00%,2022-04-01,0, --
takeout box,302055261337,2,0,0,0.00,0.00%,2022-04-01,0, --
shipping bubble mailers,295290327342,3,0,0,0.00,0.00%,2022-04-01,0, --
promotional coffee cups,25594531,5,0,0,0.00,0.00%,2022-04-02,0, --
take out packaging,297414919086,4,0,0,0.00,0.00%,2022-04-02,0, --
custom food containers,1227438514,15,0,0,0.00,0.00%,2022-04-02,0, --
eco friendly disposable food containers,296639494240,1,0,0,0.00,0.00%,2022-04-02,0, --
take away packs,298416593907,1,0,0,0.00,0.00%,2022-04-02,0, --
custom printed food boxes,320363852154,2,0,0,0.00,0.00%,2022-04-02,0, --
print packaging,88772150,2,1,840000,2.00,50.00%,2022-04-02,0, --
kraft paper mailing bags,788935862062,1,0,0,0.00,0.00%,2022-04-02,0, --
restaurant paper supplies,298994669480,3,0,0,0.00,0.00%,2022-04-03,0, --
personalised greaseproof paper,300821878787,1,0,0,0.00,0.00%,2022-04-03,0, --
logo on mugs,593849120,22,0,0,0.00,0.00%,2022-04-03,0, --
eco food packaging,3194684424,4,0,0,0.00,0.00%,2022-04-03,0, --
food delivery packaging,488258604672,3,0,0,0.00,0.00%,2022-04-03,0, --
food branding and packaging,590684818997,1,0,0,0.00,0.00%,2022-04-03,0, --
branded plastic bags,296029172119,3,0,0,0.00,0.00%,2022-04-03,0, --
bubble mailers,10220801,1,0,0,0.00,0.00%,2022-04-03,0, --
personalised greaseproof paper,300821878787,2,1,1070000,1.00,50.00%,2022-04-04,0, --
promotional lunch boxes,301521619652,20,0,0,0.00,0.00%,2022-04-04,0, --
custom food containers,1227438514,14,0,0,0.00,0.00%,2022-04-04,0, --
custom printed tapes,49554488,3,0,0,0.00,0.00%,2022-04-04,0, --
imprinted mugs,10973091,3,0,0,0.00,0.00%,2022-04-05,0, --
personalized coffee mugs,15024350,4,0,0,0.00,0.00%,2022-04-05,0, --
take away food packaging supplies,296639504800,3,0,0,0.00,0.00%,2022-04-05,0, --
takeout box,302055261337,1,0,0,0.00,0.00%,2022-04-05,0, --
create your own label,298365297581,27,0,0,0.00,0.00%,2022-04-05,0, --
business custom stickers,920582745556,5,1,820000,1.00,20.00%,2022-04-05,0, --
branded plastic bags,296029172119,1,0,0,0.00,0.00%,2022-04-05,0, --
restaurant paper supplies,298994669480,2,0,0,0.00,0.00%,2022-04-06,0, --
buy plastic cups in bulk,12489367281,4,1,560000,1.00,25.00%,2022-04-06,0, --
logo printed paper cups,346491059922,1,0,0,0.00,0.00%,2022-04-06,0, --
company branded mugs,350936339727,1,0,0,0.00,0.00%,2022-04-06,0, --
printed tags,297395514385,11,0,0,0.00,0.00%,2022-04-03,0, --
personalised cups,65344390,4,0,0,0.00,0.00%,2022-04-04,0, --
custom printed disposable plastic cups,311482192732,2,0,0,0.00,0.00%,2022-04-04,0, --
logo printed drinkware,404139725247,2,0,0,0.00,0.00%,2022-04-04,0, --
custom takeaway boxes,357622384301,2,0,0,0.00,0.00%,2022-04-04,0, --
sticker printing services,296726405211,7,0,0,0.00,0.00%,2022-04-04,0, --
branded packing tape,299132342148,1,0,0,0.00,0.00%,2022-04-04,0, --
boxes and packaging supplies,294929548742,7,1,950000,1.00,14.29%,2022-04-04,0, --
packing boxes near me,298046890463,1,0,0,0.00,0.00%,2022-04-04,0, --
poly mailers,20879122,8,0,0,0.00,0.00%,2022-04-04,0, --
personalised cups,65344390,1,0,0,0.00,0.00%,2022-04-05,0, --
custom hang tag,51401767,2,0,0,0.00,0.00%,2022-04-05,0, --
personalised lunch bag for adults,360154203812,5,1,740000,1.00,20.00%,2022-04-06,0, --
custom t shirt bags,709877789,1,0,0,0.00,0.00%,2022-04-06,0, --
take away containers,120761701,10,1,770000,1.00,10.00%,2022-04-06,0, --
food packaging containers wholesale,296639495400,5,1,690000,1.00,20.00%,2022-04-06,0, --
custom shipping boxes,297457519375,1,1,980000,1.00,100.00%,2022-04-06,0, --
mug designer,917729085,4,0,0,0.00,0.00%,2022-04-07,0, --
custom clear plastic cups,305387047351,2,0,0,0.00,0.00%,2022-04-07,0, --
custom printed disposable plastic cups,311482192732,3,0,0,0.00,0.00%,2022-04-07,0, --
take out food containers,113884443,14,0,0,0.00,0.00%,2022-04-07,0, --
take away food packaging,651577233,7,2,1420000,2.00,28.57%,2022-04-07,0, --
food packaging containers wholesale,296639495400,2,0,0,0.00,0.00%,2022-04-07,0, --
custom logo tape,296980289189,1,0,0,0.00,0.00%,2022-04-07,0, --
boxes and packaging supplies,294929548742,3,0,0,0.00,0.00%,2022-04-07,0, --
poly mailers,20879122,4,0,0,0.00,0.00%,2022-04-07,0, --
custom printed paper coffee cups,1273554821,3,0,0,0.00,0.00%,2022-04-08,0, --
customizable tumblers,296677153370,1,0,0,0.00,0.00%,2022-04-08,0, --
custom takeaway boxes,357622384301,2,0,0,0.00,0.00%,2022-04-08,0, --
personalised lunch box,298615163945,2,0,0,0.00,0.00%,2022-04-08,0, --
thermal tote,299979632765,4,0,0,0.00,0.00%,2022-04-08,0, --
take away containers,120761701,16,2,1510000,2.00,12.50%,2022-04-08,0, --
poly bags,10001670,18,0,0,0.00,0.00%,2022-04-08,0, --
boxes and packaging supplies,294929548742,3,0,0,0.00,0.00%,2022-04-08,0, --
mug designer,917729085,8,0,0,0.00,0.00%,2022-04-09,0, --
branded coffee mug,295644649893,27,0,0,0.00,0.00%,2022-04-09,0, --
logo printed drinkware,404139725247,5,0,0,0.00,0.00%,2022-04-09,0, --
take out food containers,113884443,16,0,0,0.00,0.00%,2022-04-09,0, --
custom printed packaging bags,320363852354,1,0,0,0.00,0.00%,2022-04-09,0, --
boxes and packaging supplies,294929548742,4,0,0,0.00,0.00%,2022-04-09,0, --
logo printed drinkware,404139725247,2,0,0,0.00,0.00%,2022-04-10,0, --
promotional lunch coolers,1089719531,6,0,0,0.00,0.00%,2022-04-10,0, --
best label printer,32403456,10,0,0,0.00,0.00%,2022-04-10,0, --
clear plastic packing bags,298189148581,4,0,0,0.00,0.00%,2022-04-10,0, --
order custom boxes,5568015004,2,0,0,0.00,0.00%,2022-04-10,0, --
boxes and packaging supplies,294929548742,12,0,0,0.00,0.00%,2022-04-10,0, --
custom corrugated shipping boxes,298198939915,6,0,0,0.00,0.00%,2022-04-10,0, --
corrugated cardboard boxes for sale,336670889980,1,0,0,0.00,0.00%,2022-04-10,0, --
branded coffee mugs,372541183,7,0,0,0.00,0.00%,2022-04-11,0, --
branded coffee mug,295644649893,7,0,0,0.00,0.00%,2022-04-11,0, --
customizable tumblers,296677153370,4,0,0,0.00,0.00%,2022-04-11,0, --
cardboard takeaway boxes,12775275349,1,0,0,0.00,0.00%,2022-04-11,0, --
food packaging containers wholesale,296639495400,2,0,0,1.00,0.00%,2022-04-11,0, --
custom bag packaging,13458883967,2,0,0,0.00,0.00%,2022-04-11,0, --
order custom boxes,5568015004,1,1,1140000,1.00,100.00%,2022-04-11,0, --
custom corrugated shipping boxes,298198939915,2,1,970000,1.00,50.00%,2022-04-11,0, --
custom lunch tote,321765167510,4,0,0,0.00,0.00%,2022-04-12,0, --
takeaway packaging supplies,314421630140,5,1,840000,1.00,20.00%,2022-04-12,0, --
poly bags,10001670,28,2,1840000,3.00,7.14%,2022-04-12,0, --
biodegradable packing bags,380257686928,6,0,0,0.00,0.00%,2022-04-12,0, --
branded coffee mug,295644649893,3,0,0,0.00,0.00%,2022-04-13,0, --
custom clear plastic cups,305387047351,1,0,0,0.00,0.00%,2022-04-13,0, --
custom lunch bags,488867579672,7,0,0,0.00,0.00%,2022-04-13,0, --
black take out containers,488687031072,1,0,0,0.00,0.00%,2022-04-13,0, --
customised mugs,55113351,5,0,0,0.00,0.00%,2022-04-14,0, --
custom printed disposable plastic cups,311482192732,5,0,0,0.00,0.00%,2022-04-14,0, --
food packaging containers wholesale,296639495400,1,0,0,0.00,0.00%,2022-04-14,0, --
custom bag packaging,13458883967,5,0,0,0.00,0.00%,2022-04-14,0, --
buy shipping supplies,296084210320,1,1,1040000,1.00,100.00%,2022-04-14,0, --
corrugated cardboard boxes for sale,336670889980,2,0,0,0.00,0.00%,2022-04-14,0, --
personal mug,95235712,4,0,0,0.00,0.00%,2022-04-15,0, --
cups printed with logo,299141445796,3,0,0,0.00,0.00%,2022-04-15,0, --
promotional lunch coolers,1089719531,2,0,0,0.00,0.00%,2022-04-15,0, --
branded food containers,297856286595,14,0,0,0.00,0.00%,2022-04-15,0, --
biodegradable packing bags,380257686928,1,0,0,0.00,0.00%,2022-04-15,0, --
compostable plastic packaging,299202524128,5,0,0,0.00,0.00%,2022-04-15,0, --
personal mug,95235712,2,0,0,0.00,0.00%,2022-04-16,0, --
custom printed paper coffee cups,1273554821,2,0,0,0.00,0.00%,2022-04-16,0, --
branded plastic cups,296643157891,1,1,850000,1.00,100.00%,2022-04-16,0, --
bubble mailer envelopes,457204727,1,0,0,0.00,0.00%,2022-04-16,0, --
take out paper bags,298139909217,4,0,0,0.00,0.00%,2022-04-17,0, --
branded cups,51683201,18,0,0,0.00,0.00%,2022-04-17,0, --
customizable tumblers,296677153370,2,0,0,0.00,0.00%,2022-04-17,0, --
custom paper cups with logo,301206325896,1,0,0,0.00,0.00%,2022-04-17,0, --
custom clear plastic cups,305387047351,2,0,0,0.00,0.00%,2022-04-17,0, --
promotional lunch coolers,1089719531,7,0,0,0.00,0.00%,2022-04-17,0, --
custom printed deli paper,351998513207,3,0,0,0.00,0.00%,2022-04-18,0, --
mug designer,917729085,3,0,0,0.00,0.00%,2022-04-18,0, --
personalised plastic cups,4703456130,3,0,0,0.00,0.00%,2022-04-18,0, --
sticker printing services,296726405211,4,0,0,0.00,0.00%,2022-04-18,0, --
custom made cardboard boxes,296653021170,1,0,0,0.00,0.00%,2022-04-18,0, --
personal mug,95235712,8,0,0,0.00,0.00%,2022-04-19,0, --
customizable tumblers,296677153370,1,0,0,0.00,0.00%,2022-04-19,0, --
custom logo tape,296980289189,1,0,0,0.00,0.00%,2022-04-19,0, --
printed tags,297395514385,2,0,0,0.00,0.00%,2022-04-19,0, --
order custom boxes,5568015004,1,0,0,0.00,0.00%,2022-04-19,0, --
custom shipping boxes,297457519375,1,0,0,0.00,0.00%,2022-04-19,0, --
compostable plastic packaging,299202524128,7,1,960000,1.00,14.29%,2022-04-19,0, --
custom wax paper for food,392276819484,2,0,0,0.00,0.00%,2022-04-20,0, --
printed coffee mugs,23451050,2,0,0,0.00,0.00%,2022-04-20,0, --
branded plastic cups,296643157891,1,0,0,0.00,0.00%,2022-04-20,0, --
paper food container,295501879133,1,0,0,0.00,0.00%,2022-04-20,0, --
sticker printing services,296726405211,5,0,0,0.00,0.00%,2022-04-20,0, --
branded packing tape,299132342148,4,0,0,0.00,0.00%,2022-04-20,0, --
custom printed paper coffee cups,1273554821,4,0,0,0.00,0.00%,2022-04-21,0, --
personalised plastic cups,4703456130,2,0,0,0.00,0.00%,2022-04-21,0, --
cups printed with logo,299141445796,4,0,0,0.00,0.00%,2022-04-21,0, --
thermal tote,299979632765,2,0,0,0.00,0.00%,2022-04-21,0, --
yeti food thermos,306269848515,2,0,0,0.00,0.00%,2022-04-21,0, --
tamper evident packaging,21800276,3,0,0,0.00,0.00%,2022-04-22,0, --
branded coffee mug,295644649893,6,0,0,0.00,0.00%,2022-04-22,0, --
personalised lunch bag for adults,360154203812,2,0,0,0.00,0.00%,2022-04-22,0, --
take away food packaging,651577233,14,0,0,0.00,0.00%,2022-04-22,0, --
food packaging containers wholesale,296639495400,4,0,0,0.00,0.00%,2022-04-22,0, --
custom corrugated shipping boxes,298198939915,1,0,0,0.00,0.00%,2022-04-22,0, --
customised mugs,55113351,7,0,0,0.00,0.00%,2022-04-23,0, --
personal mug,95235712,17,0,0,0.00,0.00%,2022-04-23,0, --
custom insulated bags,297547012953,1,0,0,0.00,0.00%,2022-04-23,0, --
sticker printing services,296726405211,2,0,0,0.00,0.00%,2022-04-23,0, --
buy shipping supplies,296084210320,1,0,0,0.00,0.00%,2022-04-23,0, --
compostable plastic packaging,299202524128,5,0,0,0.00,0.00%,2022-04-23,0, --
branded cups,51683201,17,0,0,0.00,0.00%,2022-04-24,0, --
customizable tumblers,296677153370,1,1,900000,1.00,100.00%,2022-04-24,0, --
custom printed disposable plastic cups,311482192732,4,0,0,0.00,0.00%,2022-04-24,0, --
promotional lunch coolers,1089719531,8,1,690000,1.00,12.50%,2022-04-24,0, --
paper food container,295501879133,3,0,0,0.00,0.00%,2022-04-24,0, --
label and sticker maker,305284946338,2,0,0,0.00,0.00%,2022-04-24,0, --
package supplies,165667344,27,5,4440000,5.00,18.52%,2022-04-24,0, --
compostable plastic packaging,299202524128,12,3,2970000,4.00,25.00%,2022-04-24,0, --
personal mug,95235712,11,0,0,0.00,0.00%,2022-04-25,0, --
branded coffee mugs,372541183,14,0,0,0.00,0.00%,2022-04-25,0, --
cups printed with logo,299141445796,6,0,0,0.00,0.00%,2022-04-25,0, --
insulated picnic tote,297074117925,5,0,0,0.00,0.00%,2022-04-25,0, --
custom printed packaging bags,320363852354,2,1,920000,1.00,50.00%,2022-04-25,0, --
tamper evident packaging,21800276,2,0,0,0.00,0.00%,2022-04-26,0, --
personal mug,95235712,5,0,0,0.00,0.00%,2022-04-26,0, --
custom printed disposable plastic cups,311482192732,3,1,820000,1.00,33.33%,2022-04-26,0, --
label and sticker maker,305284946338,7,0,0,0.00,0.00%,2022-04-27,0, --
compostable plastic packaging,299202524128,8,2,2110000,2.00,25.00%,2022-04-27,0, --
thermal tote,299979632765,2,0,0,0.00,0.00%,2022-04-28,0, --
label and sticker maker,305284946338,3,0,0,0.00,0.00%,2022-04-28,0, --
poly bags,10001670,6,0,0,0.00,0.00%,2022-04-28,0, --
corrugated cardboard boxes for sale,336670889980,1,0,0,0.00,0.00%,2022-04-28,0, --
cups printed with logo,299141445796,3,0,0,0.00,0.00%,2022-04-29,0, --
poly bags,10001670,20,0,0,0.00,0.00%,2022-04-29,0, --
personal mug,95235712,6,0,0,0.00,0.00%,2022-04-30,0, --
custom printed paper coffee cups,1273554821,3,1,620000,0.00,33.33%,2022-04-30,0, --
custom lunch bags,488867579672,2,0,0,0.00,0.00%,2022-04-30,0, --
plastic takeaway containers,163114073,1,0,0,0.00,0.00%,2022-04-30,0, --
make your own label,297966494156,4,0,0,0.00,0.00%,2022-04-30,0, --
poly bags,10001670,8,1,1100000,1.00,12.50%,2022-04-30,0, --
logo coffee cups,155183444,2,0,0,0.00,0.00%,2022-04-01,0, --
custom printed paper coffee cups,1273554821,17,1,660000,1.00,5.88%,2022-04-01,0, --
personalised plastic cups,4703456130,4,0,0,0.00,0.00%,2022-04-01,0, --
thermal tote,299979632765,2,0,0,0.00,0.00%,2022-04-01,0, --
custom logo tape,296980289189,1,0,0,0.00,0.00%,2022-04-01,0, --
branded box,320363848754,1,0,0,0.00,0.00%,2022-04-01,0, --
printed coffee mugs,23451050,1,0,0,0.00,0.00%,2022-04-02,0, --
branded coffee mug,295644649893,11,0,0,0.00,0.00%,2022-04-02,0, --
branded plastic cups,296643157891,1,0,0,0.00,0.00%,2022-04-02,0, --
order custom cups,297953637490,3,0,0,0.00,0.00%,2022-04-02,0, --
custom printed disposable plastic cups,311482192732,5,0,0,0.00,0.00%,2022-04-02,0, --
custom hang tag,51401767,1,0,0,0.00,0.00%,2022-04-02,0, --
clear poly bag,298480259708,1,0,0,0.00,0.00%,2022-04-02,0, --
imprinted cups,19929596,1,0,0,0.00,0.00%,2022-04-03,0, --
plastic cups with logo printed,548215101598,1,0,0,0.00,0.00%,2022-04-03,0, --
custom takeaway boxes,357622384301,4,0,0,0.00,0.00%,2022-04-03,0, --
best label printer,32403456,2,0,0,0.00,0.00%,2022-04-03,0, --
custom bag packaging,13458883967,1,0,0,0.00,0.00%,2022-04-03,0, --
custom printed packaging bags,320363852354,3,0,0,0.00,0.00%,2022-04-03,0, --
boxes and packaging supplies,294929548742,4,0,0,0.00,0.00%,2022-04-03,0, --
branded cups,51683201,18,1,1030000,1.00,5.56%,2022-04-04,0, --
cups printed with logo,299141445796,8,0,0,0.00,0.00%,2022-04-04,0, --
custom lunch tote,321765167510,1,0,0,0.00,0.00%,2022-04-04,0, --
food packaging containers wholesale,296639495400,4,0,0,0.00,0.00%,2022-04-04,0, --
sustainable food packaging solutions,854948038078,1,1,1030000,1.00,100.00%,2022-04-04,0, --
custom printed packaging bags,320363852354,4,0,0,0.00,0.00%,2022-04-04,0, --
custom corrugated shipping boxes,298198939915,1,0,0,0.00,0.00%,2022-04-04,0, --
compostable plastic packaging,299202524128,20,1,1080000,1.00,5.00%,2022-04-04,0, --
tamper evident packaging,21800276,1,0,0,0.00,0.00%,2022-04-05,0, --
printed coffee mugs,23451050,1,0,0,0.00,0.00%,2022-04-05,0, --
insulated picnic tote,297074117925,2,0,0,0.00,0.00%,2022-04-05,0, --
disposable food containers near me,801307441814,1,0,0,0.00,0.00%,2022-04-05,0, --
clear plastic packing bags,298189148581,11,1,1000000,1.00,9.09%,2022-04-05,0, --
custom printed packaging bags,320363852354,2,0,0,0.00,0.00%,2022-04-05,0, --
imprinted cups,19929596,3,0,0,0.00,0.00%,2022-04-06,0, --
cups printed with logo,299141445796,4,0,0,0.00,0.00%,2022-04-06,0, --
clear plastic packing bags,298189148581,12,0,0,0.00,0.00%,2022-04-06,0, --
package supplies,165667344,35,1,1000000,1.00,2.86%,2022-04-06,0, --
compostable plastic packaging,299202524128,22,1,1010000,1.00,4.55%,2022-04-06,0, --
branded coffee mug,295644649893,28,0,0,0.00,0.00%,2022-04-07,0, --
yeti food thermos,306269848515,2,0,0,0.00,0.00%,2022-04-07,0, --
printed tags,297395514385,22,0,0,0.00,0.00%,2022-04-07,0, --
order custom boxes,5568015004,4,1,1040000,1.00,25.00%,2022-04-07,0, --
food packaging containers wholesale,296639495400,1,0,0,0.00,0.00%,2022-04-08,0, --
branded food containers,297856286595,29,1,740000,1.00,3.45%,2022-04-08,0, --
printed tags,297395514385,13,1,1020000,1.00,7.69%,2022-04-08,0, --
package supplies,165667344,31,2,2390000,2.00,6.45%,2022-04-08,0, --
logo coffee cups,155183444,1,0,0,0.00,0.00%,2022-04-09,0, --
branded coffee mugs,372541183,2,0,0,0.00,0.00%,2022-04-09,0, --
take away food packaging,651577233,2,0,0,0.00,0.00%,2022-04-09,0, --
custom made stickers for business,295234364140,3,0,0,0.00,0.00%,2022-04-09,0, --
compostable plastic packaging,299202524128,8,0,0,0.00,0.00%,2022-04-09,0, --
order custom cups,297953637490,8,0,0,0.00,0.00%,2022-04-10,0, --
custom lunch bags,488867579672,28,0,0,0.00,0.00%,2022-04-10,0, --
clear poly bag,298480259708,1,0,0,0.00,0.00%,2022-04-10,0, --
poly mailers,20879122,4,0,0,0.00,0.00%,2022-04-10,0, --
custom printed paper coffee cups,1273554821,7,0,0,0.00,0.00%,2022-04-11,0, --
thermal tote,299979632765,6,0,0,0.00,0.00%,2022-04-11,0, --
custom lunch bags,488867579672,9,0,0,0.00,0.00%,2022-04-11,0, --
custom wax paper for food,392276819484,2,0,0,0.00,0.00%,2022-04-12,0, --
customizable tumblers,296677153370,4,0,0,0.00,0.00%,2022-04-12,0, --
paper food container,295501879133,3,0,0,0.00,0.00%,2022-04-12,0, --
sticker printing services,296726405211,9,0,0,0.00,0.00%,2022-04-12,0, --
plastic bag companies,298453206137,3,0,0,0.00,0.00%,2022-04-12,0, --
personalised cups,65344390,3,0,0,0.00,0.00%,2022-04-13,0, --
custom t shirt bags,709877789,2,0,0,0.00,0.00%,2022-04-13,0, --
best label printer,32403456,2,0,0,0.00,0.00%,2022-04-13,0, --
custom logo tape,296980289189,1,0,0,0.00,0.00%,2022-04-13,0, --
custom bag packaging,13458883967,2,0,0,0.00,0.00%,2022-04-13,0, --
packing boxes near me,298046890463,2,0,0,0.00,0.00%,2022-04-13,0, --
mug designer,917729085,6,0,0,0.00,0.00%,2022-04-14,0, --
thermal tote,299979632765,1,0,0,0.00,0.00%,2022-04-14,0, --
personalised lunch bag for adults,360154203812,15,0,0,0.00,0.00%,2022-04-14,0, --
custom made stickers for business,295234364140,1,0,0,0.00,0.00%,2022-04-14,0, --
sticker printing services,296726405211,7,0,0,0.00,0.00%,2022-04-14,0, --
label and sticker maker,305284946338,5,0,0,0.00,0.00%,2022-04-14,0, --
customised mugs,55113351,1,0,0,0.00,0.00%,2022-04-15,0, --
mug designer,917729085,4,0,0,0.00,0.00%,2022-04-15,0, --
customizable tumblers,296677153370,1,0,0,0.00,0.00%,2022-04-15,0, --
bubble wrap pouches,297254542441,2,0,0,0.00,0.00%,2022-04-15,0, --
personalize a mug,296600973043,4,0,0,0.00,0.00%,2022-04-16,0, --
custom takeaway boxes,357622384301,2,1,730000,1.00,50.00%,2022-04-16,0, --
insulated picnic tote,297074117925,2,0,0,0.00,0.00%,2022-04-16,0, --
biodegradable packing bags,380257686928,1,0,0,0.00,0.00%,2022-04-16,0, --
branded box,320363848754,1,0,0,0.00,0.00%,2022-04-16,0, --
corrugated cardboard boxes for sale,336670889980,2,0,0,0.00,0.00%,2022-04-16,0, --
mug designer,917729085,6,0,0,0.00,0.00%,2022-04-17,0, --
custom insulated bags,297547012953,3,0,0,0.00,0.00%,2022-04-17,0, --
custom t shirt bags,709877789,2,0,0,0.00,0.00%,2022-04-17,0, --
printed tags,297395514385,4,0,0,0.00,0.00%,2022-04-17,0, --
label and sticker maker,305284946338,4,0,0,0.00,0.00%,2022-04-17,0, --
custom bag packaging,13458883967,1,0,0,0.00,0.00%,2022-04-17,0, --
poly mailers,20879122,2,1,1090000,0.00,50.00%,2022-04-17,0, --
branded cups,51683201,14,1,740000,1.00,7.14%,2022-04-18,0, --
branded box,320363848754,2,0,0,0.00,0.00%,2022-04-18,0, --
custom lunch tote,321765167510,2,0,0,0.00,0.00%,2022-04-19,0, --
custom t shirt bags,709877789,2,0,0,0.00,0.00%,2022-04-19,0, --
take out food containers,113884443,13,0,0,0.00,0.00%,2022-04-19,0, --
paper food container,295501879133,6,0,0,0.00,0.00%,2022-04-19,0, --
make your own label,297966494156,1,0,0,0.00,0.00%,2022-04-19,0, --
take away box,1674350490,8,0,0,0.00,0.00%,2022-04-20,0, --
promotional lunch coolers,1089719531,5,0,0,0.00,0.00%,2022-04-20,0, --
plastic bag companies,298453206137,2,0,0,0.00,0.00%,2022-04-20,0, --
custom shipping boxes,297457519375,1,0,0,0.00,0.00%,2022-04-20,0, --
customised mugs,55113351,2,0,0,0.00,0.00%,2022-04-21,0, --
plastic cups with logo printed,548215101598,1,0,0,0.00,0.00%,2022-04-21,0, --
compostable plastic packaging,299202524128,18,0,0,0.00,0.00%,2022-04-21,0, --
custom takeaway boxes,357622384301,4,0,0,0.00,0.00%,2022-04-22,0, --
custom bag packaging,13458883967,2,0,0,0.00,0.00%,2022-04-22,0, --
clear poly bag,298480259708,2,0,0,0.00,0.00%,2022-04-22,0, --
logo cardboard boxes,361457333277,1,0,0,0.00,0.00%,2022-04-22,0, --
clear poly bag,298480259708,1,0,0,0.00,0.00%,2022-04-23,0, --
boxes and packaging supplies,294929548742,1,0,0,0.00,0.00%,2022-04-23,0, --
product package printing,296742337399,1,0,0,0.00,0.00%,2022-04-23,0, --
chinese takeout box,322578540674,1,0,0,0.00,0.00%,2022-04-24,0, --
poly bags,10001670,5,1,960000,1.00,20.00%,2022-04-24,0, --
branded cups,51683201,14,0,0,0.00,0.00%,2022-04-25,0, --
take away box,1674350490,2,0,0,0.00,0.00%,2022-04-25,0, --
custom insulated bags,297547012953,8,0,0,0.00,0.00%,2022-04-25,0, --
paper food container,295501879133,4,0,0,0.00,0.00%,2022-04-25,0, --
branded food containers,297856286595,25,0,0,0.00,0.00%,2022-04-25,0, --
clear plastic packing bags,298189148581,2,0,0,0.00,0.00%,2022-04-25,0, --
logo cardboard boxes,361457333277,1,0,0,0.00,0.00%,2022-04-25,0, --
poly mailers,20879122,1,0,0,0.00,0.00%,2022-04-25,0, --
printed coffee mugs,23451050,1,0,0,0.00,0.00%,2022-04-26,0, --
custom logo plastic cups,59238568,1,0,0,0.00,0.00%,2022-04-26,0, --
logo coffee cups,155183444,2,0,0,0.00,0.00%,2022-04-26,0, --
insulated picnic tote,297074117925,4,0,0,0.00,0.00%,2022-04-26,0, --
take away containers,120761701,17,1,880000,1.00,5.88%,2022-04-26,0, --
printed tags,297395514385,21,0,0,0.00,0.00%,2022-04-26,0, --
